benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
SHC_1228407_2207_B0076,SHC_1228407_2207,상세혜택,정기결제 자동납부 적립,월 통합 적립 한도(필수 생활비 적립 서비스 – 정기결제 자동납부 포인트 적립),월 통합 적립 한도(필수 생활비 적립 서비스 – 정기결제 자동납부 포인트 적립),월 한도: 1만 포인트 (영역별 5천 포인트),"구독/스트리밍, 생활비","8, 12",Online,포인트적립,10000.0,포인트,,,,,,,,10000.0,포인트,2026-04-30,정기결제 자동납부 적립
SHC_1228407_2207_B0077,SHC_1228407_2207,상세혜택,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,OTT 7천원 이상 자동납부 시 최대 2천 마이신한포인트 적립,"구독/스트리밍, 생활비","8, 12",Online,포인트적립,2000.0,포인트,,,,,,,,2000.0,포인트,2026-04-30,OTT 적립
SHC_1228407_2207_B0078,SHC_1228407_2207,상세혜택,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,"대상 가맹점: 넷플릭스, 유튜브 프리미엄, 티빙 | 유의사항: 통합 월 1회 적용",구독/스트리밍,8,Online,포인트적립,,,"넷플릭스, 유튜브 프리미엄, 티빙",,,,,,1.0,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0079,SHC_1228407_2207,상세혜택,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,유의사항: 통합 월 1회 적용,구독/스트리밍,8,Online,포인트적립,,,,,,,,,1.0,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0080,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,"자동납부 승인금액이 7천원 이상일 경우 적립되며, 2건 이상의 결제금액을 합산하여 적립되지 않습니다.",,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0081,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,서비스 대상 가맹점의 공식 PC 홈페이지를 통한 정기결제(자동납부) 시에만 포인트가 적립됩니다.,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0082,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,아래의 경우는 OTT 적립 서비스가 적용되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0083,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,1회성 일반구매 결제,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0084,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,구글 플레이/애플 앱스토어 등 앱마켓을 통한 인앱결제,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0085,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,통신 요금 포함(합산) 결제,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0086,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,공식 모바일 홈페이지에서 구글 플레이/애플 앱스토어 등 앱마켓 가맹점으로 결제되는 경우,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0087,SHC_1228407_2207,유의사항,OTT 적립,OTT 포인트 적립,OTT 포인트 적립,"넷플릭스, 유튜브 프리미엄, 티빙 자동납부 금액은 ‘OTT 포인트 적립 서비스’만 적용되며, ‘일상 생활비 적립 서비스’는 적용되지 않습니다.",,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0088,SHC_1228407_2207,상세혜택,OTT 적립,월 통합 적립 한도(여가 생활비 적립 서비스),월 통합 적립 한도(여가 생활비 적립 서비스),전월 이용금액: 40만원 이상 80만원 미만 | 월 한도: 1천 포인트,"구독/스트리밍, 생활비","8, 12",Online,포인트적립,1000.0,포인트,,,40만원 이상 80만원 미만,400000.0,800000.0,,,1000.0,포인트,2026-04-30,OTT 적립
SHC_1228407_2207_B0089,SHC_1228407_2207,상세혜택,OTT 적립,월 통합 적립 한도(여가 생활비 적립 서비스),월 통합 적립 한도(여가 생활비 적립 서비스),전월 이용금액: 80만원 이상 | 월 한도: 2천 포인트,"구독/스트리밍, 생활비","8, 12",Online,포인트적립,2000.0,포인트,,,80만원 이상,800000.0,,,,2000.0,포인트,2026-04-30,OTT 적립
SHC_1228407_2207_B0090,SHC_1228407_2207,유의사항,OTT 적립,월 통합 적립 한도(여가 생활비 적립 서비스),월 통합 적립 한도(여가 생활비 적립 서비스),여가 생활비 적립 서비스 제외 대상을 포함한 유의사항 및 전월 이용금액 관련 상세 기준은 ‘공통 유의사항’을 확인해 주시기 바랍니다.,,,,,,,,,,,,,,,,2026-04-30,OTT 적립
SHC_1228407_2207_B0091,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스는 ‘신한카드 Point Plan+’의 전월(1일~말일) 이용금액에 따른 서비스별 월 통합 적립 한도 내에서 당월(1일~말일) 거래에 대하여 마이신한포인트가 적립됩니다.,,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0092,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+의 모든 적립 서비스는 매월(1일~말일) 이용 거래에 대해 다음달 20일에 포인트가 적립됩니다.,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0093,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"결제 금액에 대하여 부분 취소가 발생할 경우, 취소금액이 반영된 최종 금액 기준으로 적립률을 적용하여 재적립됩니다.",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0094,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"마이신한포인트 사용/소멸 등 기본정책은 포인트 운영기준을 따르며,신한카드 홈페이지(www.shinhancard.com)에서 ‘포인트세부 운영기준’에서 확인할 수 있습니다.",,,Online,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0095,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"본인카드와 가족카드의 전월 이용금액, 월별 포인트 적립 한도 및 이용 횟수는 통합 적용됩니다.",,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0096,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,온라인 결제가 제공되는 서비스의 경우 해당 업체 사이트(앱)에서 직접 결제하는 경우에만 서비스가 제공됩니다.,,,Online,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0097,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"간편결제(pay)로 결제 시 가맹점명이 해당 업체가 아닌 간편결제명(네이버페이, 카카오페이 등)인 경우는 서비스가 적용되지 않으니 유의하시기 바랍니다.",페이/간편결제,,Offline,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0098,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,포인트 적립 제외 대상은 아래와 같습니다.,,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0099,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"단기카드대출(현금서비스), 장기카드대출(카드론)",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0100,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"연회비, 각종 수수료/이자(할부수수료, 연체이자 등)",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0101,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,기프트카드/선불카드 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0102,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,상품권/선불전자지급수단 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0103,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"무이자할부(슬림할부 등 부분 무이자, 일시불의 무이자할부 전환 포함) 이용거래",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0104,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"국세, 지방세, 지방세외수입, 환경개선부담금, 수도요금, TV수신료",생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0105,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,4대보험(국민연금/건강보험/고용보험/산재보험),"생활비, 의료","12, 21",Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0106,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,아파트관리비,생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0107,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"유치원/초중고 학교납입금(스쿨뱅킹), 대학(원)등록금",교육/육아,20,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0108,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+로 할인 서비스(이벤트 포함)를 적용받은 모든 거래(해당 금액 전체),,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0109,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,포인트 사용 거래 중 포인트 금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0110,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,거래 취소금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0111,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"의약품 전용몰(도매몰), 제약회사/약국 업종 이용 금액",의료,21,Offline,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0112,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,철도 업종 이용 금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0113,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,아래 항목은 ‘일상 생활비 적립 서비스’가 적용되지 않습니다.,생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0114,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"도시가스, 전기요금, 이동통신요금(SKT, KT, LG U+)",생활비,12,Online,,,,"SKT, KT, LG U+",,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0115,SHC_1228407_2207,상세혜택,공통 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,신한카드 Point Plan+ 적립 서비스 유의사항,"넷플릭스, 유튜브 프리미엄, 티빙 이용 금액",구독/스트리밍,8,Online,,,,"넷플릭스, 유튜브 프리미엄, 티빙",,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0116,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 40만원 이상 80만원 미만 | ('일상 생활비 적립 서비스', '국내/외 가맹점'): 1만 포인트",생활비,12,Offline,,10000.0,포인트,,,40만원 이상 80만원 미만,400000.0,800000.0,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0117,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 80만원 이상 120만원 미만 | ('일상 생활비 적립 서비스', '국내/외 가맹점'): 3만 포인트",생활비,12,Offline,,30000.0,포인트,,,80만원 이상 120만원 미만,800000.0,1200000.0,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0118,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 120만원 이상 | ('일상 생활비 적립 서비스', '국내/외 가맹점'): 5만 포인트",생활비,12,Offline,,50000.0,포인트,,,120만원 이상,1200000.0,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0119,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 40만원 미만 | ('필수 생활비 적립 서비스', '주말 외식비'): 2천 포인트","생활비, 외식","12, 16",Both,,2000.0,포인트,,,40만원 미만,0.0,400000.0,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0120,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 40만원 이상 80만원 미만 | ('필수 생활비 적립 서비스', '주말 외식비'): 5천 포인트 | ('필수 생활비 적립 서비스', '정기결제 자동납부'): 1만 포인트 (2개 영역/영역당 5천 포인트) | ('여가 생활비 적립 서비스', 'OTT'): 1천 포인트","구독/스트리밍, 생활비, 외식","8, 12, 16",Online,,5000.0,포인트,,,40만원 이상 80만원 미만,400000.0,800000.0,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0121,SHC_1228407_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 80만원 이상 120만원 미만 | ('필수 생활비 적립 서비스', '주말 외식비'): 5천 포인트 | ('필수 생활비 적립 서비스', '정기결제 자동납부'): 1만 포인트 (2개 영역/영역당 5천 포인트) | ('여가 생활비 적립 서비스', 'OTT'): 2천 포인트","구독/스트리밍, 생활비, 외식","8, 12, 16",Online,,5000.0,포인트,,,80만원 이상 120만원 미만,800000.0,1200000.0,,,,,2026-04-30,공통 유의사항
